relation_id,source_node_id,source_node_type,source_source_id,target_node_id,target_node_type,target_source_id,relation_type,description,target_citation,target_resolution,source_reference,candidate_confidence,review_status,reviewer_id
REL_03291,SHL_SONGBEN_0165,clause,SHSRC0033,CR_ZHANGQINGZI_0148,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.91）。,張卿子傷寒論:p1541,citation_to_node_unique,{},0.913,pending,
REL_03292,SHL_SONGBEN_0166,clause,SHSRC0033,CR_ZHANGQINGZI_0149,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.82）。,張卿子傷寒論:p1543,citation_to_node_unique,{},0.825,pending,
REL_03293,SHL_SONGBEN_0167,clause,SHSRC0033,CR_ZHANGQINGZI_0150,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.82）。,張卿子傷寒論:p1550,citation_to_node_unique,{},0.818,pending,
REL_03294,SHL_SONGBEN_0168,clause,SHSRC0033,CR_ZHANGQINGZI_0151,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.84）。,張卿子傷寒論:p1553,citation_to_node_unique,{},0.835,pending,
REL_03295,SHL_SONGBEN_0169,clause,SHSRC0033,CR_ZHANGQINGZI_0152,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1557,citation_to_node_unique,{},1.0,pending,
REL_03296,SHL_SONGBEN_0170,clause,SHSRC0033,CR_ZHANGQINGZI_0153,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.95）。,張卿子傷寒論:p1561,citation_to_node_unique,{},0.954,pending,
REL_03297,SHL_SONGBEN_0171,clause,SHSRC0033,CR_ZHANGQINGZI_0154,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.80）。,張卿子傷寒論:p1564,citation_to_node_unique,{},0.8,pending,
REL_03298,SHL_SONGBEN_0172,clause,SHSRC0033,CR_ZHANGQINGZI_0155,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1566,citation_to_node_unique,{},1.0,pending,
REL_03299,SHL_SONGBEN_0173,clause,SHSRC0033,CR_ZHANGQINGZI_0156,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1572,citation_to_node_unique,{},1.0,pending,
REL_03300,SHL_SONGBEN_0174,clause,SHSRC0033,CR_ZHANGQINGZI_0157,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.75）。,張卿子傷寒論:p1580,citation_to_node_unique,{},0.753,pending,
REL_03301,SHL_SONGBEN_0176,clause,SHSRC0033,CR_ZHANGQINGZI_0158,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.79）。,張卿子傷寒論:p1598,citation_to_node_unique,{},0.788,pending,
REL_03302,SHL_SONGBEN_0177,clause,SHSRC0033,CR_ZHANGQINGZI_0159,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1606,citation_to_node_unique,{},1.0,pending,
REL_03303,SHL_SONGBEN_0178,clause,SHSRC0033,CR_ZHANGQINGZI_0160,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.96）。,張卿子傷寒論:p1613,citation_to_node_unique,{},0.962,pending,
REL_03304,SHL_SONGBEN_0179,clause,SHSRC0033,CR_ZHANGQINGZI_0161,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.69）。,張卿子傷寒論:p1616,citation_to_node_unique,{},0.687,pending,
REL_03305,SHL_SONGBEN_0180,clause,SHSRC0033,CR_ZHANGQINGZI_0162,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.82）。,張卿子傷寒論:p1623,citation_to_node_unique,{},0.824,pending,
REL_03306,SHL_SONGBEN_0181,clause,SHSRC0033,CR_ZHANGQINGZI_0163,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.92）。,張卿子傷寒論:p1625,citation_to_node_unique,{},0.923,pending,
REL_03307,SHL_SONGBEN_0182,clause,SHSRC0033,CR_ZHANGQINGZI_0164,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1627,citation_to_node_unique,{},1.0,pending,
REL_03308,SHL_SONGBEN_0183,clause,SHSRC0033,CR_ZHANGQINGZI_0165,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1629,citation_to_node_unique,{},1.0,pending,
REL_03309,SHL_SONGBEN_0184,clause,SHSRC0033,CR_ZHANGQINGZI_0166,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.96）。,張卿子傷寒論:p1631,citation_to_node_unique,{},0.958,pending,
REL_03310,SHL_SONGBEN_0185,clause,SHSRC0033,CR_ZHANGQINGZI_0167,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.67）。,張卿子傷寒論:p1633,citation_to_node_first_of_multiple,{},0.667,pending,
REL_03311,SHL_SONGBEN_0185,clause,SHSRC0033,CR_ZHANGQINGZI_0167,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.66）。,張卿子傷寒論:p1635,citation_to_node_first_of_multiple,{},0.656,pending,
REL_03312,SHL_SONGBEN_0186,clause,SHSRC0033,CR_ZHANGQINGZI_0169,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1637,citation_to_node_unique,{},1.0,pending,
REL_03313,SHL_SONGBEN_0187,clause,SHSRC0033,CR_ZHANGQINGZI_0170,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.72）。,張卿子傷寒論:p1639,citation_to_node_unique,{},0.722,pending,
REL_03314,SHL_SONGBEN_0188,clause,SHSRC0033,CR_ZHANGQINGZI_0171,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.74）。,張卿子傷寒論:p1642,citation_to_node_unique,{},0.741,pending,
REL_03315,SHL_SONGBEN_0189,clause,SHSRC0033,CR_ZHANGQINGZI_0172,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1644,citation_to_node_unique,{},1.0,pending,
REL_03316,SHL_SONGBEN_0190,clause,SHSRC0033,CR_ZHANGQINGZI_0173,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1647,citation_to_node_unique,{},1.0,pending,
REL_03317,SHL_SONGBEN_0191,clause,SHSRC0033,CR_ZHANGQINGZI_0174,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.89）。,張卿子傷寒論:p1650,citation_to_node_unique,{},0.886,pending,
REL_03318,SHL_SONGBEN_0192,clause,SHSRC0033,CR_ZHANGQINGZI_0175,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.86）。,張卿子傷寒論:p1653,citation_to_node_unique,{},0.86,pending,
REL_03319,SHL_SONGBEN_0193,clause,SHSRC0033,CR_ZHANGQINGZI_0176,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.90）。,張卿子傷寒論:p1658,citation_to_node_unique,{},0.9,pending,
REL_03320,SHL_SONGBEN_0194,clause,SHSRC0033,CR_ZHANGQINGZI_0177,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.94）。,張卿子傷寒論:p1660,citation_to_node_unique,{},0.943,pending,
REL_03321,SHL_SONGBEN_0195,clause,SHSRC0033,CR_ZHANGQINGZI_0178,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.95）。,張卿子傷寒論:p1662,citation_to_node_unique,{},0.946,pending,
REL_03322,SHL_SONGBEN_0196,clause,SHSRC0033,CR_ZHANGQINGZI_0179,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1667,citation_to_node_unique,{},1.0,pending,
REL_03323,SHL_SONGBEN_0197,clause,SHSRC0033,CR_ZHANGQINGZI_0180,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.77）。,張卿子傷寒論:p1669,citation_to_node_unique,{},0.774,pending,
REL_03324,SHL_SONGBEN_0198,clause,SHSRC0033,CR_ZHANGQINGZI_0181,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.72）。,張卿子傷寒論:p1673,citation_to_node_unique,{},0.72,pending,
REL_03325,SHL_SONGBEN_0199,clause,SHSRC0033,CR_ZHANGQINGZI_0182,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.91）。,張卿子傷寒論:p1676,citation_to_node_unique,{},0.909,pending,
REL_03326,SHL_SONGBEN_0200,clause,SHSRC0033,CR_ZHANGQINGZI_0183,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.91）。,張卿子傷寒論:p1678,citation_to_node_unique,{},0.914,pending,
REL_03327,SHL_SONGBEN_0201,clause,SHSRC0033,CR_ZHANGQINGZI_0184,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1681,citation_to_node_unique,{},1.0,pending,
REL_03328,SHL_SONGBEN_0202,clause,SHSRC0033,CR_ZHANGQINGZI_0185,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.87）。,張卿子傷寒論:p1683,citation_to_node_unique,{},0.867,pending,
REL_03329,SHL_SONGBEN_0204,clause,SHSRC0033,CR_ZHANGQINGZI_0186,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1689,citation_to_node_first_of_multiple,{},1.0,pending,
REL_03330,SHL_SONGBEN_0205,clause,SHSRC0033,CR_ZHANGQINGZI_0187,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.90）。,張卿子傷寒論:p1691,citation_to_node_unique,{},0.905,pending,
REL_03331,SHL_SONGBEN_0206,clause,SHSRC0033,CR_ZHANGQINGZI_0188,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.78）。,張卿子傷寒論:p1693,citation_to_node_unique,{},0.78,pending,
REL_03332,SHL_SONGBEN_0209,clause,SHSRC0033,CR_ZHANGQINGZI_0189,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.89）。,張卿子傷寒論:p1713,citation_to_node_unique,{},0.888,pending,
REL_03333,SHL_SONGBEN_0210,clause,SHSRC0033,CR_ZHANGQINGZI_0190,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.65）。,張卿子傷寒論:p1722,citation_to_node_unique,{},0.649,pending,
REL_03334,SHL_SONGBEN_0211,clause,SHSRC0033,CR_ZHANGQINGZI_0191,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1724,citation_to_node_unique,{},1.0,pending,
REL_03335,SHL_SONGBEN_0212,clause,SHSRC0033,CR_ZHANGQINGZI_0192,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.72）。,張卿子傷寒論:p1727,citation_to_node_unique,{},0.716,pending,
REL_03336,SHL_SONGBEN_0213,clause,SHSRC0033,CR_ZHANGQINGZI_0193,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.76）。,張卿子傷寒論:p1731,citation_to_node_unique,{},0.758,pending,
REL_03337,SHL_SONGBEN_0214,clause,SHSRC0033,CR_ZHANGQINGZI_0194,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.82）。,張卿子傷寒論:p1734,citation_to_node_unique,{},0.825,pending,
REL_03338,SHL_SONGBEN_0215,clause,SHSRC0033,CR_ZHANGQINGZI_0195,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.82）。,張卿子傷寒論:p1737,citation_to_node_unique,{},0.82,pending,
REL_03339,SHL_SONGBEN_0216,clause,SHSRC0033,CR_ZHANGQINGZI_0196,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.95）。,張卿子傷寒論:p1740,citation_to_node_unique,{},0.952,pending,
REL_03340,SHL_SONGBEN_0217,clause,SHSRC0033,CR_ZHANGQINGZI_0197,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.89）。,張卿子傷寒論:p1743,citation_to_node_unique,{},0.889,pending,
REL_03341,SHL_SONGBEN_0218,clause,SHSRC0033,CR_ZHANGQINGZI_0198,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.88）。,張卿子傷寒論:p1748,citation_to_node_unique,{},0.882,pending,
REL_03342,SHL_SONGBEN_0219,clause,SHSRC0033,CR_ZHANGQINGZI_0199,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.92）。,張卿子傷寒論:p1750,citation_to_node_unique,{},0.923,pending,
REL_03343,SHL_SONGBEN_0220,clause,SHSRC0033,CR_ZHANGQINGZI_0200,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.88）。,張卿子傷寒論:p1753,citation_to_node_unique,{},0.875,pending,
REL_03344,SHL_SONGBEN_0222,clause,SHSRC0033,CR_ZHANGQINGZI_0201,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1760,citation_to_node_unique,{},1.0,pending,
REL_03345,SHL_SONGBEN_0223,clause,SHSRC0033,CR_ZHANGQINGZI_0202,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1762,citation_to_node_unique,{},1.0,pending,
REL_03346,SHL_SONGBEN_0224,clause,SHSRC0033,CR_ZHANGQINGZI_0203,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1770,citation_to_node_unique,{},1.0,pending,
REL_03347,SHL_SONGBEN_0225,clause,SHSRC0033,CR_ZHANGQINGZI_0204,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.88）。,張卿子傷寒論:p1773,citation_to_node_unique,{},0.882,pending,
REL_03348,SHL_SONGBEN_0226,clause,SHSRC0033,CR_ZHANGQINGZI_0205,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1775,citation_to_node_unique,{},1.0,pending,
REL_03349,SHL_SONGBEN_0227,clause,SHSRC0033,CR_ZHANGQINGZI_0206,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1777,citation_to_node_unique,{},1.0,pending,
REL_03350,SHL_SONGBEN_0228,clause,SHSRC0033,CR_ZHANGQINGZI_0207,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.85）。,張卿子傷寒論:p1780,citation_to_node_unique,{},0.847,pending,
REL_03351,SHL_SONGBEN_0229,clause,SHSRC0033,CR_ZHANGQINGZI_0208,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.81）。,張卿子傷寒論:p1783,citation_to_node_unique,{},0.809,pending,
REL_03352,SHL_SONGBEN_0230,clause,SHSRC0033,CR_ZHANGQINGZI_0209,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.68）。,張卿子傷寒論:p1786,citation_to_node_unique,{},0.676,pending,
REL_03353,SHL_SONGBEN_0232,clause,SHSRC0033,CR_ZHANGQINGZI_0210,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.64）。,張卿子傷寒論:p1791,citation_to_node_unique,{},0.64,pending,
REL_03354,SHL_SONGBEN_0233,clause,SHSRC0033,CR_ZHANGQINGZI_0211,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.93）。,張卿子傷寒論:p1794,citation_to_node_unique,{},0.932,pending,
REL_03355,SHL_SONGBEN_0236,clause,SHSRC0033,CR_ZHANGQINGZI_0212,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.91）。,張卿子傷寒論:p1802,citation_to_node_unique,{},0.905,pending,
REL_03356,SHL_SONGBEN_0237,clause,SHSRC0033,CR_ZHANGQINGZI_0213,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.86）。,張卿子傷寒論:p1809,citation_to_node_unique,{},0.864,pending,
REL_03357,SHL_SONGBEN_0239,clause,SHSRC0033,CR_ZHANGQINGZI_0214,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.92）。,張卿子傷寒論:p1815,citation_to_node_unique,{},0.92,pending,
REL_03358,SHL_SONGBEN_0240,clause,SHSRC0033,CR_ZHANGQINGZI_0215,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.95）。,張卿子傷寒論:p1818,citation_to_node_unique,{},0.955,pending,
REL_03359,SHL_SONGBEN_0241,clause,SHSRC0033,CR_ZHANGQINGZI_0216,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1820,citation_to_node_unique,{},1.0,pending,
REL_03360,SHL_SONGBEN_0242,clause,SHSRC0033,CR_ZHANGQINGZI_0217,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.93）。,張卿子傷寒論:p1824,citation_to_node_unique,{},0.933,pending,
REL_03361,SHL_SONGBEN_0243,clause,SHSRC0033,CR_ZHANGQINGZI_0218,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.95）。,張卿子傷寒論:p1827,citation_to_node_unique,{},0.955,pending,
REL_03362,SHL_SONGBEN_0244,clause,SHSRC0033,CR_ZHANGQINGZI_0219,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.95）。,張卿子傷寒論:p1833,citation_to_node_unique,{},0.951,pending,
REL_03363,SHL_SONGBEN_0245,clause,SHSRC0033,CR_ZHANGQINGZI_0220,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.68）。,張卿子傷寒論:p1840,citation_to_node_unique,{},0.677,pending,
REL_03364,SHL_SONGBEN_0246,clause,SHSRC0033,CR_ZHANGQINGZI_0221,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1842,citation_to_node_unique,{},1.0,pending,
REL_03365,SHL_SONGBEN_0247,clause,SHSRC0033,CR_ZHANGQINGZI_0222,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.71）。,張卿子傷寒論:p1844,citation_to_node_unique,{},0.708,pending,
REL_03366,SHL_SONGBEN_0248,clause,SHSRC0033,CR_ZHANGQINGZI_0223,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.83）。,張卿子傷寒論:p1850,citation_to_node_unique,{},0.826,pending,
REL_03367,SHL_SONGBEN_0249,clause,SHSRC0033,CR_ZHANGQINGZI_0224,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1853,citation_to_node_unique,{},1.0,pending,
REL_03368,SHL_SONGBEN_0250,clause,SHSRC0033,CR_ZHANGQINGZI_0225,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.87）。,張卿子傷寒論:p1856,citation_to_node_unique,{},0.873,pending,
REL_03369,SHL_SONGBEN_0251,clause,SHSRC0033,CR_ZHANGQINGZI_0226,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.77）。,張卿子傷寒論:p1858,citation_to_node_unique,{},0.772,pending,
REL_03370,SHL_SONGBEN_0252,clause,SHSRC0033,CR_ZHANGQINGZI_0227,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.94）。,張卿子傷寒論:p1861,citation_to_node_unique,{},0.943,pending,
REL_03371,SHL_SONGBEN_0253,clause,SHSRC0033,CR_ZHANGQINGZI_0228,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.90）。,張卿子傷寒論:p1864,citation_to_node_unique,{},0.897,pending,
REL_03372,SHL_SONGBEN_0254,clause,SHSRC0033,CR_ZHANGQINGZI_0229,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1866,citation_to_node_unique,{},1.0,pending,
REL_03373,SHL_SONGBEN_0255,clause,SHSRC0033,CR_ZHANGQINGZI_0230,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1868,citation_to_node_unique,{},1.0,pending,
REL_03374,SHL_SONGBEN_0256,clause,SHSRC0033,CR_ZHANGQINGZI_0231,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.92）。,張卿子傷寒論:p1870,citation_to_node_unique,{},0.92,pending,
REL_03375,SHL_SONGBEN_0257,clause,SHSRC0033,CR_ZHANGQINGZI_0232,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.92）。,張卿子傷寒論:p1873,citation_to_node_unique,{},0.917,pending,
REL_03376,SHL_SONGBEN_0258,clause,SHSRC0033,CR_ZHANGQINGZI_0233,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.77）。,張卿子傷寒論:p1881,citation_to_node_unique,{},0.774,pending,
REL_03377,SHL_SONGBEN_0259,clause,SHSRC0033,CR_ZHANGQINGZI_0234,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.94）。,張卿子傷寒論:p1883,citation_to_node_unique,{},0.938,pending,
REL_03378,SHL_SONGBEN_0260,clause,SHSRC0033,CR_ZHANGQINGZI_0235,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1886,citation_to_node_unique,{},1.0,pending,
REL_03379,SHL_SONGBEN_0261,clause,SHSRC0033,CR_ZHANGQINGZI_0236,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.88）。,張卿子傷寒論:p1890,citation_to_node_unique,{},0.88,pending,
REL_03380,SHL_SONGBEN_0262,clause,SHSRC0033,CR_ZHANGQINGZI_0237,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.70）。,張卿子傷寒論:p1894,citation_to_node_unique,{},0.703,pending,
REL_03381,SHL_SONGBEN_0263,clause,SHSRC0033,CR_ZHANGQINGZI_0238,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.86）。,張卿子傷寒論:p1901,citation_to_node_unique,{},0.857,pending,
REL_03382,SHL_SONGBEN_0264,clause,SHSRC0033,CR_ZHANGQINGZI_0239,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1903,citation_to_node_unique,{},1.0,pending,
REL_03383,SHL_SONGBEN_0265,clause,SHSRC0033,CR_ZHANGQINGZI_0240,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.97）。,張卿子傷寒論:p1908,citation_to_node_unique,{},0.971,pending,
REL_03384,SHL_SONGBEN_0266,clause,SHSRC0033,CR_ZHANGQINGZI_0241,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.89）。,張卿子傷寒論:p1914,citation_to_node_unique,{},0.889,pending,
REL_03385,SHL_SONGBEN_0267,clause,SHSRC0033,CR_ZHANGQINGZI_0242,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1917,citation_to_node_unique,{},1.0,pending,
REL_03386,SHL_SONGBEN_0268,clause,SHSRC0033,CR_ZHANGQINGZI_0243,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1920,citation_to_node_unique,{},1.0,pending,
REL_03387,SHL_SONGBEN_0269,clause,SHSRC0033,CR_ZHANGQINGZI_0244,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1922,citation_to_node_unique,{},1.0,pending,
REL_03388,SHL_SONGBEN_0270,clause,SHSRC0033,CR_ZHANGQINGZI_0245,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1926,citation_to_node_unique,{},1.0,pending,
REL_03389,SHL_SONGBEN_0271,clause,SHSRC0033,CR_ZHANGQINGZI_0246,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1928,citation_to_node_unique,{},1.0,pending,
REL_03390,SHL_SONGBEN_0272,clause,SHSRC0033,CR_ZHANGQINGZI_0247,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1930,citation_to_node_unique,{},1.0,pending,
REL_03391,SHL_SONGBEN_0273,clause,SHSRC0033,CR_ZHANGQINGZI_0248,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.96）。,張卿子傷寒論:p1932,citation_to_node_unique,{},0.963,pending,
REL_03392,SHL_SONGBEN_0274,clause,SHSRC0033,CR_ZHANGQINGZI_0249,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度0.80）。,張卿子傷寒論:p1937,citation_to_node_unique,{},0.8,pending,
REL_03393,SHL_SONGBEN_0275,clause,SHSRC0033,CR_ZHANGQINGZI_0250,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1939,citation_to_node_unique,{},1.0,pending,
REL_03394,SHL_SONGBEN_0276,clause,SHSRC0033,CR_ZHANGQINGZI_0251,commentary,SHSRC0052,commentary_support,張卿子《張卿子傷寒論》對本條有注（對齊相似度1.00）。,張卿子傷寒論:p1941,citation_to_node_unique,{},1.0,pending,
