variant_id,source_id,clause_id,base_version,variant_version,variant_book,base_text,variant_text,similarity,notable_differences,candidate_confidence,candidate_source_level,manual_status,review_status,reviewer_id,source_resolution
VR_QIANJINYI_0467,SHSRC0034,SHL_SONGBEN_0170,songben,qianjinyi,傷寒論_千金翼方版,傷寒，脈浮，發熱無汗，其表不解，不可與白虎湯；渴欲飲水，無表證者，白虎加人參湯主之。,傷寒脈浮，發熱無汗，其表不解，不可與白虎湯；渴欲飲水無表證，白虎湯主之。,0.881,"[""宋本獨有用字：人加參者""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0468,SHSRC0034,SHL_SONGBEN_0172,songben,qianjinyi,傷寒論_千金翼方版,太陽與少陽合病，自下利者，與黃芩湯；若嘔者，黃芩加半夏生薑湯主之。,太陽與少陽合病，自下利者，與黃芩湯；若嘔者，與黃芩加半夏生薑湯。,0.939,"[""宋本獨有用字：主之""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0469,SHSRC0034,SHL_SONGBEN_0175,songben,qianjinyi,傷寒論_千金翼方版,風濕相搏，骨節疼煩，掣痛不得屈伸，近之則痛劇，汗出短氣，小便不利，惡風不欲去衣，或身微腫者，甘草附子湯主之。,風濕相搏，骨節疼煩，掣痛不得屈伸，近之則痛劇，汗出短氣，小便不利，惡風不欲去衣，或身微腫，甘草附子湯主之。方：甘草（二兩，炙）　附子（二枚，炮）　白朮（三兩）　桂枝（四兩）,0.808,"[""宋本獨有用字：者"", ""傷寒論_千金翼方版獨有用字：　三二兩四方朮枚枝桂炙炮白（）：""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0470,SHSRC0034,SHL_SONGBEN_0179,songben,qianjinyi,傷寒論_千金翼方版,問曰：病有太陽陽明，有正陽陽明，有少陽陽明，何謂也？答曰：太陽陽明者，脾約是也；正陽陽明者，胃家實是也；少陽陽明者，發汗利小便已，胃中燥煩實，大便難是也。,問曰：病有太陽陽明，有正陽陽明，有微陽陽明，何謂也？答曰：太陽陽明者，脾約是也。正陽陽明者，胃家實是也；微陽明明者，發其汗，若利其小便，胃中燥便難是也。,0.727,"[""宋本獨有用字：大少已煩"", ""傷寒論_千金翼方版獨有用字：其微若""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0471,SHSRC0034,SHL_SONGBEN_0180,songben,qianjinyi,傷寒論_千金翼方版,陽明之為病，胃家實是也。,陽明之為病，胃中寒是也。,0.667,"[""宋本獨有用字：家實"", ""傷寒論_千金翼方版獨有用字：中寒""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0472,SHSRC0034,SHL_SONGBEN_0182,songben,qianjinyi,傷寒論_千金翼方版,問曰：陽明病外證云何？答曰：身熱，汗自出，不惡寒，反惡熱也。,問曰：陽明病外證云何？答曰：身熱，汗出，而不惡寒，但反惡熱。,0.773,"[""宋本獨有用字：也自"", ""傷寒論_千金翼方版獨有用字：但而""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0473,SHSRC0034,SHL_SONGBEN_0186,songben,qianjinyi,傷寒論_千金翼方版,傷寒三日，陽明脈大。,傷寒三日陽明脈大。,1.0,[],silver,variant_text,,pending,,text_match_short_12
VR_QIANJINYI_0474,SHSRC0034,SHL_SONGBEN_0189,songben,qianjinyi,傷寒論_千金翼方版,陽明中風，口苦咽乾，腹滿微喘，發熱惡寒，脈浮而緊。若下之，則腹滿，小便難也。,陽明中風，口苦咽乾，腹滿微喘，發熱惡寒，脈浮若緊，下之則腹滿，小便難也。,0.873,"[""宋本獨有用字：而""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0475,SHSRC0034,SHL_SONGBEN_0190,songben,qianjinyi,傷寒論_千金翼方版,陽明病，若能食，名中風；不能食，名中寒。,陽明病，能食為中風，不能食為中寒。,0.667,"[""宋本獨有用字：名若；"", ""傷寒論_千金翼方版獨有用字：為""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0476,SHSRC0034,SHL_SONGBEN_0191,songben,qianjinyi,傷寒論_千金翼方版,陽明病，若中寒者，不能食，小便不利，手足濈然汗出，此欲作固瘕，必大便初鞕後溏。所以然者，以胃中冷，水穀不別故也。,陽明病，中寒不能食，而小便不利，手足然汗出，此為欲作堅瘕也，必頭堅後溏。所以然者，胃中冷，水穀不別故也。,0.621,"[""宋本獨有用字：初固大濈若鞕"", ""傷寒論_千金翼方版獨有用字：堅為而頭""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0477,SHSRC0034,SHL_SONGBEN_0192,songben,qianjinyi,傷寒論_千金翼方版,陽明病，初欲食，小便反不利，大便自調，其人骨節疼，翕翕如有熱狀，奄然發狂，濈然汗出而解者，此水不勝穀氣，與汗共并，脈緊則愈。,陽明病，初為欲食之，小便反不數，大便自調，其人骨節疼，翕翕如有熱狀，奄然發狂，然汗出而解。此為水不勝穀氣，與汗共並，堅者即愈。,0.713,"[""宋本獨有用字：利則并濈緊脈"", ""傷寒論_千金翼方版獨有用字：並之即堅數為""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0478,SHSRC0034,SHL_SONGBEN_0193,songben,qianjinyi,傷寒論_千金翼方版,陽明病，欲解時，從申至戌上。,陽明病，欲解時，從申盡戍。,0.737,"[""宋本獨有用字：上戌至"", ""傷寒論_千金翼方版獨有用字：戍盡""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0479,SHSRC0034,SHL_SONGBEN_0194,songben,qianjinyi,傷寒論_千金翼方版,陽明病，不能食，攻其熱必噦，所以然者，胃中虛冷故也。以其人本虛，攻其熱必噦。,陽明病，不能食，下之不解，其人不能食，攻其熱必噦，所以然者，胃中虛冷故也；其人本虛，攻其熱必噦。,0.842,"[""傷寒論_千金翼方版獨有用字：下之解；""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0480,SHSRC0034,SHL_SONGBEN_0195,songben,qianjinyi,傷寒論_千金翼方版,陽明病，脈遲，食難用飽，飽則微煩頭眩，必小便難，此欲作穀癉，雖下之，腹滿如故，所以然者，脈遲故也。,陽明病，脈遲，食難用飽，飽即微煩頭眩者，必小便難，此欲作穀疸，雖下之，其腹必滿如故耳，所以然者，脈遲故也。,0.744,"[""宋本獨有用字：則癉"", ""傷寒論_千金翼方版獨有用字：其即疸耳""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0481,SHSRC0034,SHL_SONGBEN_0197,songben,qianjinyi,傷寒論_千金翼方版,陽明病，反無汗而小便利，二三日嘔而欬，手足厥者，必苦頭痛；若不欬，不嘔，手足不厥者，頭不痛。,冬陽明病，反無汗，但小便利，二三日嘔而咳，手足若厥者，其人頭必痛，若不嘔不咳，手足不厥者，頭不痛。,0.629,"[""宋本獨有用字：欬苦；"", ""傷寒論_千金翼方版獨有用字：人但其冬咳""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0482,SHSRC0034,SHL_SONGBEN_0198,songben,qianjinyi,傷寒論_千金翼方版,陽明病，但頭眩，不惡寒，故能食而欬，其人咽必痛；若不欬者，咽不痛。,冬陽明病，但頭眩，不惡寒，故能食而咳者，其人咽必痛，若不咳者，咽不痛。,0.824,"[""宋本獨有用字：欬；"", ""傷寒論_千金翼方版獨有用字：冬咳""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0483,SHSRC0034,SHL_SONGBEN_0199,songben,qianjinyi,傷寒論_千金翼方版,陽明病，無汗，小便不利，心中懊憹者，身必發黃。,陽明病，無汗，小便不利，心中懊　，必發黃。,0.839,"[""宋本獨有用字：憹者身"", ""傷寒論_千金翼方版獨有用字：　""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0484,SHSRC0034,SHL_SONGBEN_0200,songben,qianjinyi,傷寒論_千金翼方版,陽明病，被火，額上微汗出，而小便不利者，必發黃。,陽明病被火，額上微汗出而小便不利，必發黃。,0.914,"[""宋本獨有用字：者""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0485,SHSRC0034,SHL_SONGBEN_0201,songben,qianjinyi,傷寒論_千金翼方版,陽明病，脈浮而緊者，必潮熱，發作有時，但浮者，必盜汗出。,陽明病，脈浮而緊，其熱必潮，發作有時，但浮者，必盜汗出。,0.829,"[""傷寒論_千金翼方版獨有用字：其""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0486,SHSRC0034,SHL_SONGBEN_0202,songben,qianjinyi,傷寒論_千金翼方版,陽明病，口燥，但欲漱水，不欲嚥者，此必衄。,陽明病，口燥，但欲漱水，不欲咽者，必衄。,0.759,"[""宋本獨有用字：嚥此"", ""傷寒論_千金翼方版獨有用字：咽""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0487,SHSRC0034,SHL_SONGBEN_0203,songben,qianjinyi,傷寒論_千金翼方版,陽明病，本自汗出，醫更重發汗，病已差，尚微煩不了了者，此必大便鞕故也。以亡津液，胃中乾燥，故令大便鞕。當問其小便日幾行。若本小便日三四行，今日再行，故知大便不久出。今為小便數少，以津液當還入胃中，故知不久必大便也。,陽明病，本自汗出，醫復重發其汗，病已瘥，其人微煩不了了，此大便堅也。必亡津液，胃中燥，故令其堅。當問小便日幾行，若本日三四行，今日再行者，必知大便不久出，今為小便數少，津液當還入胃中，故知必當大便也。,0.654,"[""宋本獨有用字：乾以尚差更鞕"", ""傷寒論_千金翼方版獨有用字：人堅復瘥""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0488,SHSRC0034,SHL_SONGBEN_0204,songben,qianjinyi,傷寒論_千金翼方版,傷寒嘔多，雖有陽明證，不可攻之。,傷寒嘔多，雖有陽明證，不可攻也。,0.917,"[""宋本獨有用字：之"", ""傷寒論_千金翼方版獨有用字：也""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0489,SHSRC0034,SHL_SONGBEN_0206,songben,qianjinyi,傷寒論_千金翼方版,陽明病，面合色赤，不可攻之，必發熱、色黃者，小便不利也。,陽明病，合色赤，不可攻之，必發熱，色黃者，小便不利也。,0.927,"[""宋本獨有用字：、面""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0490,SHSRC0034,SHL_SONGBEN_0207,songben,qianjinyi,傷寒論_千金翼方版,陽明病，不吐不下，心煩者，可與調胃承氣湯。,陽明病，不吐下，而煩者，可與承氣湯。,0.621,"[""宋本獨有用字：心胃調"", ""傷寒論_千金翼方版獨有用字：而""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0491,SHSRC0034,SHL_SONGBEN_0209,songben,qianjinyi,傷寒論_千金翼方版,陽明病，潮熱，大便微鞕者，可與大承氣湯，不鞕者，不可與之。若不大便六七日，恐有燥屎，欲知之法，少與小承氣湯。湯入腹中，轉矢氣者，此有燥屎也，乃可攻之；若不轉矢氣者，此但初頭鞕，後必溏，不可攻之，攻之必脹滿不能食也。欲飲水者，與水則噦。其後發熱者，必大便復鞕而少也，以小承氣湯和之。不轉矢氣者，慎不可攻也。,若不大便六七日，恐有燥屎，欲知之法，可與小承氣湯，若腹中轉矢氣者，此為有燥屎，乃可攻之。若不轉矢氣者，此但頭堅後溏，不可攻之，攻之必腹脹滿，不能食。欲飲水者即噦。其後發熱者，必復堅，以小承氣湯和之。若不轉矢氣者，慎不可攻之。,0.627,"[""宋本獨有用字：也入初則少微明潮病而陽鞕；"", ""傷寒論_千金翼方版獨有用字：即堅為""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0492,SHSRC0034,SHL_SONGBEN_0210,songben,qianjinyi,傷寒論_千金翼方版,夫實則譫語，虛則鄭聲，鄭聲者，重語也。直視，譫語，喘滿者死，下利者亦死。,夫實則譫語，虛則鄭聲。鄭聲者，重語是也。直視譫語，喘滿者死，下利者亦死。,0.941,"[""傷寒論_千金翼方版獨有用字：是""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0493,SHSRC0034,SHL_SONGBEN_0213,songben,qianjinyi,傷寒論_千金翼方版,陽明病，其人多汗，以津液外出，胃中燥，大便必鞕，鞕則譫語。小承氣湯主之。若一服譫語止者，更莫復服。,陽明病，其人多汗，津液外出，胃中燥，大便必堅，堅者則譫語，承氣湯主之。,0.646,"[""宋本獨有用字：一以小復更服止若莫鞕"", ""傷寒論_千金翼方版獨有用字：堅""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0494,SHSRC0034,SHL_SONGBEN_0215,songben,qianjinyi,傷寒論_千金翼方版,陽明病，譫語，有潮熱，反不能食者，胃中必有燥屎五六枚也。若能食者，但鞕耳。宜大承氣湯下之。,陽明病，譫語，有潮熱，反不能食者，必有燥屎五六枚，若能食者，但堅耳，承氣湯主之。,0.698,"[""宋本獨有用字：下中也大宜胃鞕"", ""傷寒論_千金翼方版獨有用字：主堅""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0495,SHSRC0034,SHL_SONGBEN_0216,songben,qianjinyi,傷寒論_千金翼方版,陽明病，下血，譫語者，此為熱入血室。但頭汗出者，刺期門，隨其實而瀉之，濈然汗出則愈。,陽明病，下血而譫語者，此為熱入血室，但頭汗出者，當刺期門，隨其實而瀉之，　然汗出者則愈。,0.831,"[""宋本獨有用字：濈"", ""傷寒論_千金翼方版獨有用字：　當""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0496,SHSRC0034,SHL_SONGBEN_0217,songben,qianjinyi,傷寒論_千金翼方版,汗出，譫語者，以有燥屎在胃中，此為風也。須下者，過經乃可下之。下之若早，語言必亂，以表虛裏實故也。下之愈，宜大承氣湯。,汗出而譫語者，有燥屎在胃中，此風也。過經乃可下之。下之若早，語言必亂。以表虛裡實，下之則愈，宜承氣湯。,0.667,"[""宋本獨有用字：大故為裏須"", ""傷寒論_千金翼方版獨有用字：則而裡""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0497,SHSRC0034,SHL_SONGBEN_0218,songben,qianjinyi,傷寒論_千金翼方版,傷寒四五日，脈沉而喘滿，沉為在裏，而反發其汗，津液越出，大便為難，表虛裏實，久則譫語。,傷寒四五日，脈沉而喘滿，沉為在裡，而反發其汗，津液越出，大便為難，表虛裡實，久則　語。,0.836,"[""宋本獨有用字：裏譫"", ""傷寒論_千金翼方版獨有用字：　裡""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0498,SHSRC0034,SHL_SONGBEN_0219,songben,qianjinyi,傷寒論_千金翼方版,三陽合病，腹滿，身重，難以轉側，口不仁，面垢，譫語，遺尿。發汗則譫語，下之則額上生汗，手足厥冷。若自汗出者，白虎湯主之。,三陽合病，腹滿身重，難以轉側，口不仁，言語向經，譫語遺尿。發汗則譫語。下之則額上生汗，手足厥冷。白虎湯主之。（按諸本皆云「向經」，不敢刊改。）,0.742,"[""宋本獨有用字：出垢者自若面"", ""傷寒論_千金翼方版獨有用字：「」云刊向按改敢本皆經言諸（）""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0499,SHSRC0034,SHL_SONGBEN_0221,songben,qianjinyi,傷寒論_千金翼方版,陽明病，脈浮而緊，咽燥，口苦，腹滿而喘，發熱汗出，不惡寒，反惡熱，身重。若發汗則躁，心憒憒，反譫語，若加溫針，必怵惕，煩躁不得眠。若下之，則胃中空虛，客氣動膈，心中懊憹，舌上胎者，梔子豉湯主之。,陽明病，脈浮緊，咽乾口苦，腹滿而喘，發熱汗出，不惡寒，反偏惡熱，其身體重。發汗即躁，心中憒憒，而反譫語。加溫針，必怵惕，又煩躁不得眠。下之，胃中空虛，客氣動膈，心中懊　，舌上苔者梔子湯主之。,0.662,"[""宋本獨有用字：則憹燥胎若豉"", ""傷寒論_千金翼方版獨有用字：　乾偏其即又苔體""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0500,SHSRC0034,SHL_SONGBEN_0222,songben,qianjinyi,傷寒論_千金翼方版,若渴欲飲水，口乾舌燥者，白虎加人參湯主之。,若渴欲飲水，口乾舌燥者，白虎湯主之。（方見雜療中。）,0.722,"[""宋本獨有用字：人加參"", ""傷寒論_千金翼方版獨有用字：中方療見雜（）""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0501,SHSRC0034,SHL_SONGBEN_0224,songben,qianjinyi,傷寒論_千金翼方版,陽明病，汗出多而渴者，不可與豬苓湯，以汗多胃中燥，豬苓湯復利其小便故也。,陽明病，汗出多而渴者，不可與豬苓湯，以汗多胃中燥，豬苓湯復利其小便故也。,1.0,[],silver,variant_text,,pending,,text_match
VR_QIANJINYI_0502,SHSRC0034,SHL_SONGBEN_0226,songben,qianjinyi,傷寒論_千金翼方版,若胃中虛冷，不能食者，飲水則噦。,胃中虛冷，其人不能食者，飲水即噦。,0.64,"[""宋本獨有用字：則若"", ""傷寒論_千金翼方版獨有用字：人其即""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0503,SHSRC0034,SHL_SONGBEN_0227,songben,qianjinyi,傷寒論_千金翼方版,脈浮，發熱，口乾，鼻燥，能食者則衄。,脈浮發熱，口乾鼻燥，能食者即衄。,0.833,"[""宋本獨有用字：則"", ""傷寒論_千金翼方版獨有用字：即""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0504,SHSRC0034,SHL_SONGBEN_0228,songben,qianjinyi,傷寒論_千金翼方版,陽明病，下之，其外有熱，手足溫，不結胸，心中懊憹，飢不能食，但頭汗出者，梔子豉湯主之。,陽明病，下之，其外有熱，手足溫，不結胸，心中懊　，若飢不能食，但頭汗出，梔子湯主之。方：梔子（十四枚，擘）　香豉（四合，綿裹）,0.711,"[""宋本獨有用字：憹者"", ""傷寒論_千金翼方版獨有用字：　十合四擘方枚綿若裹香（）：""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0505,SHSRC0034,SHL_SONGBEN_0229,songben,qianjinyi,傷寒論_千金翼方版,陽明病，發潮熱，大便溏，小便自可，胸脇滿不去者，與小柴胡湯。,陽明病發潮熱，大便溏，小便自可，而胸脅滿不去，小柴胡湯主之。,0.723,"[""宋本獨有用字：者脇與"", ""傷寒論_千金翼方版獨有用字：主之而脅""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0506,SHSRC0034,SHL_SONGBEN_0230,songben,qianjinyi,傷寒論_千金翼方版,陽明病，脇下鞕滿，不大便，而嘔，舌上白胎者，可與小柴胡湯。上焦得通，津液得下，胃氣因和，身濈然汗出而解。,陽明病，脅下堅滿，不大便而嘔，舌上苔者，可以小柴胡湯，上焦得通，津液得下，胃氣因和，身　然汗出而解。,0.75,"[""宋本獨有用字：濈白胎脇與鞕"", ""傷寒論_千金翼方版獨有用字：　以堅脅苔""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0507,SHSRC0034,SHL_SONGBEN_0231,songben,qianjinyi,傷寒論_千金翼方版,陽明中風，脈弦浮大而短氣，腹都滿，脇下及心痛，久按之氣不通，鼻乾，不得汗，嗜臥，一身及目悉黃，小便難，有潮熱，時時噦，耳前後腫。刺之小差，外不解，病過十日，脈續浮者，與小柴胡湯。,陽明中風，脈弦浮大，而短氣，腹都滿，脅下及心痛，久按之氣不通，鼻干，不得汗，其人嗜臥，一身及目悉黃，小便難，有潮熱，時時噦，耳前後腫。刺之小瘥，外不解，病過十日，脈續浮，與小柴胡湯。但浮，無余證，與麻黃湯。不溺，腹滿加噦，不治。（方見柴胡湯門）,0.753,"[""宋本獨有用字：乾差者脇"", ""傷寒論_千金翼方版獨有用字：人但余其加干方治溺無瘥脅見證門麻（）""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0508,SHSRC0034,SHL_SONGBEN_0233,songben,qianjinyi,傷寒論_千金翼方版,陽明病，自汗出，若發汗，小便自利者，此為津液內竭，雖鞕不可攻之，當須自欲大便，宜蜜煎導而通之，若土瓜根及大豬膽汁，皆可為導。,陽明病汗出，若發其汗，小便自利，此為內竭，雖堅不可攻，當須自欲大便，宜蜜煎導而通之，若土瓜根、豬膽汁皆可以導。方：蜜（七合）,0.68,"[""宋本獨有用字：及津液者鞕"", ""傷寒論_千金翼方版獨有用字：、七以其合堅方（）：""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0509,SHSRC0034,SHL_SONGBEN_0234,songben,qianjinyi,傷寒論_千金翼方版,陽明病，脈遲，汗出多，微惡寒者，表未解也，可發汗，宜桂枝湯。,陽明病，其脈遲，汗出多，而微惡寒，表為未解，可發汗，宜桂枝湯。,0.667,"[""宋本獨有用字：也者"", ""傷寒論_千金翼方版獨有用字：其為而""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0510,SHSRC0034,SHL_SONGBEN_0236,songben,qianjinyi,傷寒論_千金翼方版,陽明病，發熱汗出者，此為熱越，不能發黃也；但頭汗出，身無汗，劑頸而還，小便不利，渴引水漿者，此為瘀熱在裏，身必發黃，茵陳蒿湯主之。,陽明病，發熱而汗出，此為熱越，不能發黃也，但頭汗出，其身無有，齊頸而還，小便不利，渴引水漿，此為瘀熱在裡，身必發黃，茵陳湯主之。,0.75,"[""宋本獨有用字：劑者蒿裏；"", ""傷寒論_千金翼方版獨有用字：其有裡齊""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0511,SHSRC0034,SHL_SONGBEN_0237,songben,qianjinyi,傷寒論_千金翼方版,陽明證，其人喜忘者，必有畜血。所以然者，本有久瘀血，故令喜忘，屎雖鞕，大便反易，其色必黑者，宜抵當湯下之。,陽明證，其人喜忘，必有蓄血，所以然者，本有久瘀血，故令喜忘，雖堅，大便必黑，抵當湯主之。,0.622,"[""宋本獨有用字：下反宜屎易畜色鞕"", ""傷寒論_千金翼方版獨有用字：主堅蓄""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0512,SHSRC0034,SHL_SONGBEN_0241,songben,qianjinyi,傷寒論_千金翼方版,大下後，六七日不大便，煩不解，腹滿痛者，此有燥屎也。所以然者，本有宿食故也，宜大承氣湯。,大下後，六七日不大便，煩不解，腹滿痛者，此有燥屎，所以然者，本有宿食故也，宜承氣湯。,0.912,[],silver,variant_text,,pending,,text_match
VR_QIANJINYI_0513,SHSRC0034,SHL_SONGBEN_0242,songben,qianjinyi,傷寒論_千金翼方版,病人小便不利，大便乍難乍易，時有微熱，喘冒不能臥者，有燥屎也。宜大承氣湯。,病者小便不利，大便乍難乍易，時有微熱，怫鬱不能臥，有燥屎故也，宜承氣湯。,0.678,"[""宋本獨有用字：人冒喘"", ""傷寒論_千金翼方版獨有用字：怫故鬱""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0514,SHSRC0034,SHL_SONGBEN_0250,songben,qianjinyi,傷寒論_千金翼方版,太陽病，若吐、若下，若發汗後，微煩，小便數，大便因鞕者，與小承氣湯，和之愈。,太陽病，吐下發汗後，微煩，小便數，大便因堅，可與小承氣湯和之則愈。,0.667,"[""宋本獨有用字：、者若鞕"", ""傷寒論_千金翼方版獨有用字：則可堅""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0515,SHSRC0034,SHL_SONGBEN_0252,songben,qianjinyi,傷寒論_千金翼方版,傷寒六七日，目中不了了，睛不和，無表裏證，大便難，身微熱者，此為實也。急下之，宜大承氣湯。,傷寒六七日，目中不了了，睛不和，無表裡證，大便難，微熱者，此為實，急下之。,0.762,"[""宋本獨有用字：也宜承氣湯裏身"", ""傷寒論_千金翼方版獨有用字：裡""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0516,SHSRC0034,SHL_SONGBEN_0253,songben,qianjinyi,傷寒論_千金翼方版,陽明病，發熱，汗多者，急下之，宜大承氣湯。,陽明病，發熱汗多者，急下之，宜承氣湯。,0.897,"[""宋本獨有用字：大""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0517,SHSRC0034,SHL_SONGBEN_0254,songben,qianjinyi,傷寒論_千金翼方版,發汗不解，腹滿痛者，急下之，宜大承氣湯。,發汗不解，腹滿痛者，急下之，宜承氣湯。,0.897,"[""宋本獨有用字：大""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0518,SHSRC0034,SHL_SONGBEN_0255,songben,qianjinyi,傷寒論_千金翼方版,腹滿不減，減不足言，當下之，宜大承氣湯。,腹滿不減，減不足言，當下之，宜承氣湯。,0.897,"[""宋本獨有用字：大""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0519,SHSRC0034,SHL_SONGBEN_0263,songben,qianjinyi,傷寒論_千金翼方版,少陽之為病，口苦，咽乾，目眩也。,少陽之為病，口苦咽乾目眩也。,1.0,[],silver,variant_text,,pending,,text_match
VR_QIANJINYI_0520,SHSRC0034,SHL_SONGBEN_0264,songben,qianjinyi,傷寒論_千金翼方版,少陽中風，兩耳無所聞，目赤，胸中滿而煩者，不可吐下，吐下則悸而驚。,少陽中風，兩耳無所聞，目赤，胸中滿而煩，不可吐下，吐下則悸而驚。,0.939,"[""宋本獨有用字：者""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0521,SHSRC0034,SHL_SONGBEN_0265,songben,qianjinyi,傷寒論_千金翼方版,傷寒，脈弦細，頭痛發熱者，屬少陽。少陽不可發汗，發汗則譫語，此屬胃，胃和則愈；胃不和，煩而悸。,傷寒病，脈弦細，頭痛而發熱，此為屬少陽。少陽不可發汗，發汗則譫語，為屬胃。胃和即愈，不和煩而悸。,0.696,"[""宋本獨有用字：者；"", ""傷寒論_千金翼方版獨有用字：即為病""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0522,SHSRC0034,SHL_SONGBEN_0268,songben,qianjinyi,傷寒論_千金翼方版,三陽合病，脈浮大，上關上，但欲眠睡，目合則汗。,三陽脈浮大，上關上，但欲寐，目合則汗。,0.71,"[""宋本獨有用字：病眠睡"", ""傷寒論_千金翼方版獨有用字：寐""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0523,SHSRC0034,SHL_SONGBEN_0269,songben,qianjinyi,傷寒論_千金翼方版,傷寒六七日，無大熱，其人躁煩者，此為陽去入陰故也。,傷寒六七日，無大熱，其人躁煩，此為陽去入陰故也。,0.923,"[""宋本獨有用字：者""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0524,SHSRC0034,SHL_SONGBEN_0270,songben,qianjinyi,傷寒論_千金翼方版,傷寒三日，三陽為盡，三陰當受邪，其人反能食而不嘔，此為三陰不受邪也。,傷寒三日，三陽為盡，三陰當受其邪，其人反能食而不嘔，此為三陰不受其邪。,0.923,"[""宋本獨有用字：也""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0525,SHSRC0034,SHL_SONGBEN_0271,songben,qianjinyi,傷寒論_千金翼方版,傷寒三日，少陽脈小者，欲已也。,傷寒三日，少陽脈小，欲已。,0.8,"[""宋本獨有用字：也者""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0526,SHSRC0034,SHL_SONGBEN_0272,songben,qianjinyi,傷寒論_千金翼方版,少陽病，欲解時，從寅至辰上。,少陽病，欲解時，從寅盡辰。,0.737,"[""宋本獨有用字：上至"", ""傷寒論_千金翼方版獨有用字：盡""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0527,SHSRC0034,SHL_SONGBEN_0274,songben,qianjinyi,傷寒論_千金翼方版,太陰中風，四肢煩疼，脈陽微陰濇而長者，為欲愈。,太陰中風，四肢煩疼，陽微陰澀而長，為欲愈。,0.706,"[""宋本獨有用字：濇者脈"", ""傷寒論_千金翼方版獨有用字：澀""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0528,SHSRC0034,SHL_SONGBEN_0275,songben,qianjinyi,傷寒論_千金翼方版,太陰病，欲解時，從亥至丑上。,太陰病，欲解時，從亥盡丑。,0.737,"[""宋本獨有用字：上至"", ""傷寒論_千金翼方版獨有用字：盡""]",bronze,variant_text,,pending,,text_match
