clause_id,source_id,book_title,version,canonical_clause_no,chapter,six_channel,text_type,clause_layer,original_text,normalized_text,contains_formula,formula_names,formula_blocks,symptoms,negated_findings,pulse,disease_patterns,therapy_terms,contraindication_terms,mistreatment_terms,transformation_terms,prognosis_terms,herbs,time_course,collation_notes,logic_words,sha256,review_status,reviewer_id,source_resolution
SHL_SONGBEN_AUX_0060,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,問曰：東方肝脈，其形何似？師曰：肝者木也，名厥陰，其脈微弦，濡弱而長，是肝脈也。肝病自得濡弱者，愈也。假令得純弦脈者，死。何以知之？以其脈如弦直，是肝藏傷，故知死也。,問曰：東方肝脈，其形何似？師曰：肝者木也，名厥陰，其脈微弦，濡弱而長，是肝脈也。肝病自得濡弱者，愈也。假令得純弦脈者，死。何以知之？以其脈如弦直，是肝藏傷，故知死也。,False,[],[],"[""厥""]",[],"[""微"", ""弦微""]",[],[],[],[],"[""厥""]","[""愈"", ""死""]",[],[],[],[],5d255465cf16e756d13eb9d973ca8c23001fe159c068e20f399ad7bf372255d2,pending,,text_match
SHL_SONGBEN_AUX_0061,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,南方心脈，其形何似？師曰：心者火也，名少陰，其脈洪大而長，是心脈也。心病自得洪大者，愈也。假令脈來微去大，故名反，病在裏也；脈來頭小本大者，故名覆，病在表也。上微頭小者，則汗出；下微本大者，則為關格不通，不得尿，頭無汗者可治，有汗者死。,南方心脈，其形何似？師曰：心者火也，名少陰，其脈洪大而長，是心脈也。心病自得洪大者，愈也。假令脈來微去大，故名反，病在裏也；脈來頭小本大者，故名覆，病在表也。上微頭小者，則汗出；下微本大者，則為關格不通，不得尿，頭無汗者可治，有汗者死。,False,[],[],"[""汗出"", ""無汗""]",[],"[""洪大"", ""洪大長"", ""微大""]",[],[],[],[],[],"[""愈"", ""死"", ""可治""]",[],[],[],"[""反""]",f143717add5dd03847d24d2c5d2f4eeff568a98352e0936b920c9450faca6725,pending,,text_match
SHL_SONGBEN_AUX_0062,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,西方肺脈，其形何似？師曰：肺者金也，名大陰，其脈毛浮也，肺病自得此脈。若得緩遲者，皆愈；若得數者，則劇。何以知之？數者南方火，火剋西方金，法當癰腫，為難治也。,西方肺脈，其形何似？師曰：肺者金也，名大陰，其脈毛浮也，肺病自得此脈。若得緩遲者，皆愈；若得數者，則劇。何以知之？數者南方火，火剋西方金，法當癰腫，為難治也。,False,[],[],[],[],"[""浮""]",[],[],[],[],[],"[""愈"", ""難治""]",[],[],[],"[""若""]",3dbbd55d89819d1e59bb06ce5c76dff8cedc364abe61cc14e660c3d3c38a1f4a,pending,,text_match
SHL_SONGBEN_AUX_0063,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,問曰：二月得毛浮脈，何以處言至秋當死？師曰：二月之時，脈當濡弱，反得毛浮者，故知至秋死。二月肝用事，肝脈屬木，應濡弱，反得毛浮者，是肺脈也。肺屬金，金來剋木，故知至秋死。他皆倣此。,問曰：二月得毛浮脈，何以處言至秋當死？師曰：二月之時，脈當濡弱，反得毛浮者，故知至秋死。二月肝用事，肝脈屬木，應濡弱，反得毛浮者，是肺脈也。肺屬金，金來剋木，故知至秋死。他皆倣此。,False,[],[],[],[],"[""弱濡""]",[],[],[],[],[],"[""死""]",[],[],[],"[""反"", ""屬""]",6973599424cca76614efc21397719180f495f646a2c3ee707e0bd2409cbf2a43,pending,,text_match
SHL_SONGBEN_AUX_0064,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,師曰：脈肥人責浮，瘦人責沉。肥人當沉，今反浮；瘦人當浮，今反沉，故責之。,師曰：脈肥人責浮，瘦人責沉。肥人當沉，今反浮；瘦人當浮，今反沉，故責之。,False,[],[],[],[],"[""浮""]",[],[],[],[],[],[],[],[],[],"[""反""]",78ac5994acf5acc6b82bd8bb565e4347c3362e4beb5d62da55031a52a6dfdaab,pending,,text_match
SHL_SONGBEN_AUX_0065,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,師曰：寸脈下不至關，為陽絕；尺脈上不至關，為陰絕。此皆不治，決死也。若計其餘命死生之期，期以月節剋之也。,師曰：寸脈下不至關，為陽絕；尺脈上不至關，為陰絕。此皆不治，決死也。若計其餘命死生之期，期以月節剋之也。,False,[],[],[],[],[],[],[],[],[],[],"[""不治""]",[],[],[],"[""若""]",52a8db2f58dbd1bdb4e8e7fa71c885f5039e8ceec4805dd56de4a932610b26db,pending,,text_match
SHL_SONGBEN_AUX_0066,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,師曰：脈病人不病，名曰行尸，以無王氣，卒眩僕不識人者，短命則死。人病脈不病，名曰內虛，以無穀神，雖困無苦。,師曰：脈病人不病，名曰行尸，以無王氣，卒眩僕不識人者，短命則死。人病脈不病，名曰內虛，以無穀神，雖困無苦。,False,[],[],"[""不識人""]",[],[],[],[],[],[],[],"[""死""]",[],[],[],[],9d7aa8bee7c7836fd119a3d30fcc92ab139aa21894350599182b5118e956e19c,pending,,text_match
SHL_SONGBEN_AUX_0067,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,問曰：翕奄沉，名曰滑，何謂也？沉為純陰，翕為正陽，陰陽和合，故令脈滑。關尺自平，陽明脈微沉，食飲自可。少陰脈微滑，滑者緊之浮名也，此為陰實，其人必股內汗出，陰下濕也。,問曰：翕奄沉，名曰滑，何謂也？沉為純陰，翕為正陽，陰陽和合，故令脈滑。關尺自平，陽明脈微沉，食飲自可。少陰脈微滑，滑者緊之浮名也，此為陰實，其人必股內汗出，陰下濕也。,False,[],[],"[""汗出""]",[],"[""滑"", ""微"", ""沉微"", ""滑微""]",[],[],[],[],[],[],[],[],[],"[""必""]",38a1e24fb0d28c7f3bf9bab11e174ed22ab79a6dd385d0c83027fc2740abd471,pending,,text_match
SHL_SONGBEN_AUX_0068,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,問曰：曾為人所難，緊脈從何而來？師曰：假令亡汗、若吐，以肺裏寒，故令脈緊也。假令欬者，坐飲冷水，故令脈緊也。假令下利，以胃中虛冷，故令脈緊也。,問曰：曾為人所難，緊脈從何而來？師曰：假令亡汗、若吐，以肺裏寒，故令脈緊也。假令欬者，坐飲冷水，故令脈緊也。假令下利，以胃中虛冷，故令脈緊也。,False,[],[],"[""咳"", ""下利""]",[],"[""緊""]",[],[],[],"[""若吐""]",[],[],[],[],[],"[""若""]",bde9019c29c36907c3b69d7199b841859344274db20d82e3e9f05a4f5ad35560,pending,,text_match
SHL_SONGBEN_AUX_0069,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,寸口衛氣盛，名曰高；榮氣盛，名曰章；高章相搏，名曰綱。衛氣弱，名曰惵；榮氣弱，名曰卑；惵卑相搏，名曰損。衛氣和，名曰緩；榮氣和，名曰遲；遲緩相搏，名曰沉。,寸口衛氣盛，名曰高；榮氣盛，名曰章；高章相搏，名曰綱。衛氣弱，名曰惵；榮氣弱，名曰卑；惵卑相搏，名曰損。衛氣和，名曰緩；榮氣和，名曰遲；遲緩相搏，名曰沉。,False,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],c213590ba7ae43ad60104be287b87465bd35f4688125c4f29747147335c677ac,pending,,text_match
SHL_SONGBEN_AUX_0070,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,寸口脈緩而遲，緩則陽氣長，其色鮮，其顏光，其聲商，毛髮長；遲則陰氣盛，骨髓生，血滿，肌肉緊薄鮮鞕。陰陽相抱，榮衛俱行，剛柔相搏，名曰強也。,寸口脈緩而遲，緩則陽氣長，其色鮮，其顏光，其聲商，毛髮長；遲則陰氣盛，骨髓生，血滿，肌肉緊薄鮮鞕。陰陽相抱，榮衛俱行，剛柔相搏，名曰強也。,False,[],[],[],[],"[""緩"", ""遲緩""]",[],[],[],[],[],[],[],[],[],[],8cfc0d34ee9e8d6e8ee299481852623b7d2e13aa6bd92d9fcc224f81ef6eee02,pending,,text_match
SHL_SONGBEN_AUX_0071,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,趺陽脈滑而緊，滑者胃氣實，緊者脾氣強。持實擊強，痛還自傷，以手把刃，坐作瘡也。,趺陽脈滑而緊，滑者胃氣實，緊者脾氣強。持實擊強，痛還自傷，以手把刃，坐作瘡也。,False,[],[],[],[],"[""趺陽脈"", ""緊滑""]",[],[],[],[],[],[],[],[],[],[],9d78fc1278c3a0fbe8d34adc6105b4d6050ecdc0f97896b6ecf4e0e168862d79,pending,,text_match
SHL_SONGBEN_AUX_0072,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,寸口脈浮而大，浮為虛，大為實。在尺為關，在寸為格。關則不得小便，格則吐逆。,寸口脈浮而大，浮為虛，大為實。在尺為關，在寸為格。關則不得小便，格則吐逆。,False,[],[],[],[],"[""浮"", ""浮大""]",[],[],[],[],"[""吐逆""]",[],[],[],[],[],94b1d66028e21a248a16057731663bbe840b5977afef02c4368eb742ee56d821,pending,,text_match
SHL_SONGBEN_AUX_0073,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,趺陽脈伏而濇，伏則吐逆，水穀不化，濇則食不得入，名曰關格。,趺陽脈伏而濇，伏則吐逆，水穀不化，濇則食不得入，名曰關格。,False,[],[],"[""穀不化""]",[],"[""趺陽脈"", ""澀伏""]",[],[],[],[],"[""吐逆""]",[],[],[],[],[],e596c47197b472d6e8a392cbcb86f27400c429bd6d2405c641f676e2d9973f33,pending,,text_match
SHL_SONGBEN_AUX_0074,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,脈浮而大，浮為風虛，大為氣強；風氣相搏，必成癮疹，身體為癢，癢者名泄風，久久為痂癩。,脈浮而大，浮為風虛，大為氣強；風氣相搏，必成癮疹，身體為癢，癢者名泄風，久久為痂癩。,False,[],[],[],[],"[""浮"", ""浮大""]",[],[],[],[],[],[],[],"[""久""]",[],"[""必""]",061793e6a5600b897de3e8c4c0857173cf9a2a2b4f8af339844ff036eaaf444c,pending,,text_match
SHL_SONGBEN_AUX_0075,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,寸口脈弱而遲，弱者衛氣微，遲者榮中寒。榮為血，血寒則發熱；衛為氣，氣微者心內饑，饑而虛滿不能食也。,寸口脈弱而遲，弱者衛氣微，遲者榮中寒。榮為血，血寒則發熱；衛為氣，氣微者心內饑，饑而虛滿不能食也。,False,[],[],"[""發熱"", ""不能食""]",[],"[""弱"", ""遲弱""]",[],[],[],[],[],[],[],[],[],[],066936a6a50460844b40fd6aa192a34220089b3f48196f733ce79635d9bb4113,pending,,text_match
SHL_SONGBEN_AUX_0076,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,趺陽脈大而緊者，當即下利，為難治。,趺陽脈大而緊者，當即下利，為難治。,False,[],[],"[""下利""]",[],"[""趺陽脈"", ""緊大""]",[],[],[],[],[],"[""難治""]",[],[],[],[],bc2505a462fc0e7e0f27165a1b735636df14d22dfbc9cc5ef0818d2044b23cfd,pending,,text_match
SHL_SONGBEN_AUX_0077,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,寸口脈弱而緩，弱者陽氣不足，緩者胃氣有餘，噫而吞酸，食卒不下，氣填於膈上<j>一作下</j>也。,寸口脈弱而緩，弱者陽氣不足，緩者胃氣有餘，噫而吞酸，食卒不下，氣填於膈上也。,False,[],[],[],[],"[""弱"", ""緩弱""]",[],[],[],[],[],[],[],[],"[""一作下""]",[],1643dd4dc853541bb78544c6c03a47e3485191839655f66749100f4415a3d93d,pending,,text_match
SHL_SONGBEN_AUX_0078,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,趺陽脈緊而浮，浮為氣，緊為寒；浮為腹滿，緊為絞痛。浮緊相搏，腸鳴而轉，轉即氣動，隔氣乃下，少陰脈不出，其陰腫大而虛也。,趺陽脈緊而浮，浮為氣，緊為寒；浮為腹滿，緊為絞痛。浮緊相搏，腸鳴而轉，轉即氣動，隔氣乃下，少陰脈不出，其陰腫大而虛也。,False,[],[],"[""腹滿""]",[],"[""趺陽脈"", ""不出"", ""浮緊""]",[],[],[],[],[],[],[],[],[],[],336c175e938b5e82db5d2f9300fd2c4efebd42bb9f7ec439c61e72211257ec90,pending,,text_match
SHL_SONGBEN_AUX_0079,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,寸口脈微而濇，微者衛氣不行，濇者榮氣不足。榮衛不能相將，三焦無所仰，身體痹不仁。榮氣不足，則煩疼，口難言；衛氣虛，則惡寒數欠。三焦不歸其部，上焦不歸者，噫而酢吞；中焦不歸者，不能消穀引食；下焦不歸者，則遺溲。,寸口脈微而濇，微者衛氣不行，濇者榮氣不足。榮衛不能相將，三焦無所仰，身體痹不仁。榮氣不足，則煩疼，口難言；衛氣虛，則惡寒數欠。三焦不歸其部，上焦不歸者，噫而酢吞；中焦不歸者，不能消穀引食；下焦不歸者，則遺溲。,False,[],[],"[""惡寒""]",[],"[""微"", ""澀微""]",[],[],[],[],[],[],[],[],[],[],20bfec1fc5fc05dabee544ba8c6df647dacf5784f3e20bdd913ab433b5601480,pending,,text_match
SHL_SONGBEN_AUX_0080,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,趺陽脈沉而數，沉為實，數消穀。緊者，病難治。,趺陽脈沉而數，沉為實，數消穀。緊者，病難治。,False,[],[],[],[],"[""趺陽脈"", ""沉數""]",[],[],[],[],[],"[""難治""]",[],[],[],[],af9e03ec084e694453125d1627c1f0701438a5846517400b82803b9c8a86c1cb,pending,,text_match
SHL_SONGBEN_AUX_0081,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,寸口脈微而濇，微者衛氣衰，濇者榮氣不足。衛氣衰，面色黃；榮氣不足，面色青。榮為根，衛為葉，榮衛俱微，則根葉枯槁，而寒慄、欬逆唾腥、吐涎沫也。,寸口脈微而濇，微者衛氣衰，濇者榮氣不足。衛氣衰，面色黃；榮氣不足，面色青。榮為根，衛為葉，榮衛俱微，則根葉枯槁，而寒慄、欬逆唾腥、吐涎沫也。,False,[],[],"[""咳"", ""吐涎沫""]",[],"[""微"", ""澀微""]",[],[],[],[],[],[],[],[],[],[],9c4e36e58ab83783bed9334f114fe892fe067e19384bb44ff8c79ab06b0d7893,pending,,text_match
SHL_SONGBEN_AUX_0082,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,趺陽脈浮而芤，浮者衛氣衰，芤者榮氣傷。其身體瘦，肌肉甲錯，浮芤相搏，宗氣衰微，四屬斷絕。,趺陽脈浮而芤，浮者衛氣衰，芤者榮氣傷。其身體瘦，肌肉甲錯，浮芤相搏，宗氣衰微，四屬斷絕。,False,[],[],[],[],"[""趺陽脈"", ""浮芤""]",[],[],[],[],[],[],[],[],[],"[""屬""]",39577e46080d146922a55e280b94ddc1acd85e7d756d9025099bbb9ce0777c7e,pending,,text_match
SHL_SONGBEN_AUX_0083,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,寸口脈微而緩，微者衛氣疏，疏則其膚空；緩者胃氣實，實則穀消而水化也。穀入於胃，脈道乃行，而入於經，其血乃成。榮盛則其膚必疏，三焦絕經，名曰血崩。,寸口脈微而緩，微者衛氣疏，疏則其膚空；緩者胃氣實，實則穀消而水化也。穀入於胃，脈道乃行，而入於經，其血乃成。榮盛則其膚必疏，三焦絕經，名曰血崩。,False,[],[],[],[],"[""微"", ""緩微""]",[],[],[],[],[],[],[],[],[],"[""必""]",756cc9ab39c8be98851be25ac0e712f86444763e1824aa2c8045f26f4259467c,pending,,text_match
SHL_SONGBEN_AUX_0084,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,趺陽脈微而緊，緊則為寒，微則為虛，微緊相搏，則為短氣。,趺陽脈微而緊，緊則為寒，微則為虛，微緊相搏，則為短氣。,False,[],[],"[""短氣""]",[],"[""趺陽脈"", ""緊微""]",[],[],[],[],[],[],[],[],[],[],dff97365f8258fa7a637abd22ab609a73007f9326feb33e986d1004c51d4ccd8,pending,,text_match
SHL_SONGBEN_AUX_0085,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,少陰脈弱而濇，弱者微煩，濇者厥逆。,少陰脈弱而濇，弱者微煩，濇者厥逆。,False,[],[],"[""微煩"", ""厥逆""]",[],"[""弱"", ""澀弱""]",[],[],[],[],"[""厥逆"", ""厥""]",[],[],[],[],[],97e54c298aedb0ef6af6c6bd27a73352fc3081d620ba23e7a2b7e8ce6536bb5f,pending,,text_match
SHL_SONGBEN_AUX_0086,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,趺陽脈不出，脾不上下，身冷膚鞕。,趺陽脈不出，脾不上下，身冷膚鞕。,False,[],[],[],[],"[""不出""]",[],[],[],[],[],[],[],[],[],[],0da2205296604f42c1fac90019f9cd8917496b42c41c431b270793d0e876bec2,pending,,text_match
SHL_SONGBEN_AUX_0087,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,少陰脈不至，腎氣微，少精血，奔氣促迫，上入胸隔，宗氣反聚，血結心下，陽氣退下，熱歸陰股，與陰相動，令身不仁，此為尸厥，當刺期門、巨闕。,少陰脈不至，腎氣微，少精血，奔氣促迫，上入胸隔，宗氣反聚，血結心下，陽氣退下，熱歸陰股，與陰相動，令身不仁，此為尸厥，當刺期門、巨闕。,False,[],[],"[""厥""]",[],"[""不至""]",[],[],[],[],"[""厥""]",[],[],[],[],"[""反""]",d96624a9175d5d7fbb04a973e46661e49b0c47eb8cb3e75f137d4df6f5be7761,pending,,text_match
SHL_SONGBEN_AUX_0088,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,寸口脈微，尺脈緊，其人虛損多汗，知陰常在，絕不見陽也。,寸口脈微，尺脈緊，其人虛損多汗，知陰常在，絕不見陽也。,False,[],[],[],[],"[""微"", ""緊""]",[],[],[],[],[],[],[],[],[],[],63e5da30fea1e14691d960821e422c7420b3cdbd2a75ad17e6074d1e6e83c28f,pending,,text_match
SHL_SONGBEN_AUX_0089,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,寸口諸微亡陽，諸濡亡血，諸弱發熱，諸緊為寒。諸乘寒者，則為厥，鬱冒不仁，以胃無穀氣，脾濇不通，口急不能言，戰而慄也。,寸口諸微亡陽，諸濡亡血，諸弱發熱，諸緊為寒。諸乘寒者，則為厥，鬱冒不仁，以胃無穀氣，脾濇不通，口急不能言，戰而慄也。,False,[],[],"[""發熱"", ""厥"", ""鬱冒""]",[],[],[],[],[],[],"[""亡陽"", ""厥""]",[],[],[],[],"[""急""]",27e2b6febb48c7d3bc6cf8bd0dc714f9a5c02b064eb8def11461b9b35d0b3e7b,pending,,text_match
SHL_SONGBEN_AUX_0090,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,問曰：濡弱何以反適十一頭？師曰：五藏六府相乘，故令十一。,問曰：濡弱何以反適十一頭？師曰：五藏六府相乘，故令十一。,False,[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[""反""]",cd02dc7bbce0aeb3fa928ab019ea130e3b506bf3229c547a1614e8f4f921e55a,pending,,text_match
SHL_SONGBEN_AUX_0091,SHSRC0035,傷寒論（宋本）,songben,,平脈法第二,,auxiliary_clause,A,問曰：何以知乘府，何以知乘藏？師曰：諸陽浮數為乘府，諸陰遲濇為乘藏也。,問曰：何以知乘府，何以知乘藏？師曰：諸陽浮數為乘府，諸陰遲濇為乘藏也。,False,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],123aa3558820c8b82f9361c904a00556e4b48be3aa91d139ce54532125aedcdb,pending,,text_match
SHL_SONGBEN_AUX_0092,SHSRC0035,傷寒論（宋本）,songben,,傷寒例第三,,auxiliary_clause,A,陰陽大論云：春氣溫和，夏氣暑熱，秋氣清涼，冬氣冷冽，此則四時正氣之序也。冬時嚴寒，萬類深藏，君子固密，則不傷於寒。觸冒之者，乃名傷寒耳。其傷於四時之氣，皆能為病。以傷寒為毒者，以其最成殺厲之氣也。中而即病者，名曰傷寒；不即病者，寒毒藏於肌膚，至春變為溫病，至夏變為暑病。暑病者，熱極重於溫也。是以辛苦之人，春夏多溫熱病，皆由冬時觸寒所致，非時行之氣也。凡時行者，春時應暖，而復大寒；夏時應大熱，而反大涼；秋時應涼，而反大熱；冬時應寒，而反大溫。此非其時而有其氣，是以一歲之中，長幼之病多相似者，此則時行之氣也。,陰陽大論云：春氣溫和，夏氣暑熱，秋氣清涼，冬氣冷冽，此則四時正氣之序也。冬時嚴寒，萬類深藏，君子固密，則不傷於寒。觸冒之者，乃名傷寒耳。其傷於四時之氣，皆能為病。以傷寒為毒者，以其最成殺厲之氣也。中而即病者，名曰傷寒；不即病者，寒毒藏於肌膚，至春變為溫病，至夏變為暑病。暑病者，熱極重於溫也。是以辛苦之人，春夏多溫熱病，皆由冬時觸寒所致，非時行之氣也。凡時行者，春時應暖，而復大寒；夏時應大熱，而反大涼；秋時應涼，而反大熱；冬時應寒，而反大溫。此非其時而有其氣，是以一歲之中，長幼之病多相似者，此則時行之氣也。,False,[],[],[],[],[],"[""傷寒"", ""溫病""]",[],[],[],[],[],[],[],[],"[""反""]",31e12dd5549a4cda9cd9067644e53fd48e6e912d82252fb7c0a447af063b4a5d,pending,,text_match
SHL_SONGBEN_AUX_0093,SHSRC0035,傷寒論（宋本）,songben,,傷寒例第三,,auxiliary_clause,A,夫欲候知四時正氣為病，及時行疫氣之法，皆當按斗曆占之。九月霜降節後，宜漸寒，向冬大寒，至正月雨水節後，宜解也。所以謂之雨水者，以冰雪解而為雨水故也。至驚蟄二月節後，氣漸和暖，向夏大熱，至秋便涼。,夫欲候知四時正氣為病，及時行疫氣之法，皆當按斗曆占之。九月霜降節後，宜漸寒，向冬大寒，至正月雨水節後，宜解也。所以謂之雨水者，以冰雪解而為雨水故也。至驚蟄二月節後，氣漸和暖，向夏大熱，至秋便涼。,False,[],[],[],[],[],[],[],[],[],[],"[""解""]",[],[],[],"[""宜""]",f8080853dc0b0a23dfdfa73626744e362fce7ea358d677e063660c98d1eef750,pending,,text_match
SHL_SONGBEN_AUX_0094,SHSRC0035,傷寒論（宋本）,songben,,傷寒例第三,,auxiliary_clause,A,從霜降以後，至春分以前，凡有觸冒霜露，體中寒即病者，謂之傷寒也。其冬有非節之暖者，名曰冬溫。冬溫之毒，與傷寒大異。冬溫復有先後，更相重沓，亦有輕重，為治不同，證如後章。,從霜降以後，至春分以前，凡有觸冒霜露，體中寒即病者，謂之傷寒也。其冬有非節之暖者，名曰冬溫。冬溫之毒，與傷寒大異。冬溫復有先後，更相重沓，亦有輕重，為治不同，證如後章。,False,[],[],[],[],[],"[""傷寒""]","[""溫之""]",[],[],[],[],[],[],[],[],d9f36f42d379f047394d557ec4093e210cc07c3edbc779780e88d03563ba4994,pending,,text_match
SHL_SONGBEN_AUX_0095,SHSRC0035,傷寒論（宋本）,songben,,傷寒例第三,,auxiliary_clause,A,從立春節後，其中無暴大寒，又不冰雪；而有人壯熱為病者，此屬春時陽氣，發於冬時伏寒，變為溫病。,從立春節後，其中無暴大寒，又不冰雪；而有人壯熱為病者，此屬春時陽氣，發於冬時伏寒，變為溫病。,False,[],[],"[""壯熱""]",[],[],"[""溫病""]",[],[],[],[],[],[],[],[],"[""屬""]",198b4eab657f7243dac0bc8f261b0f2aa309b9091452c1bccb2e9a621c1ebc29,pending,,text_match
SHL_SONGBEN_AUX_0096,SHSRC0035,傷寒論（宋本）,songben,,傷寒例第三,,auxiliary_clause,A,從春分以後，至秋分節前，天有暴寒者，皆為時行寒疫也。三月四月，或有暴寒，其時陽氣尚弱，為寒所折，病熱猶輕；五月六月，陽氣已盛，為寒所折，病熱則重；七月八月，陽氣已衰，為寒所折，病熱亦微。其病與溫及暑病相似，但治有殊耳。,從春分以後，至秋分節前，天有暴寒者，皆為時行寒疫也。三月四月，或有暴寒，其時陽氣尚弱，為寒所折，病熱猶輕；五月六月，陽氣已盛，為寒所折，病熱則重；七月八月，陽氣已衰，為寒所折，病熱亦微。其病與溫及暑病相似，但治有殊耳。,False,[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[""或"", ""但""]",e48ab0220e5a0a2b498cd96d247e7906b7b23f59047c5da9eb5b0030a57cdca5,pending,,text_match
SHL_SONGBEN_AUX_0097,SHSRC0035,傷寒論（宋本）,songben,,傷寒例第三,,auxiliary_clause,A,十五日得一氣，於四時之中，一時有六氣，四六名為二十四氣也。然氣候亦有應至而不至，或有未應至而至者，或有至而太過者，皆成病氣也。但天地動靜，陰陽鼓擊者，各正一氣耳。是以彼春之暖，為夏之暑；彼秋之忿，為冬之怒。,十五日得一氣，於四時之中，一時有六氣，四六名為二十四氣也。然氣候亦有應至而不至，或有未應至而至者，或有至而太過者，皆成病氣也。但天地動靜，陰陽鼓擊者，各正一氣耳。是以彼春之暖，為夏之暑；彼秋之忿，為冬之怒。,False,[],[],[],[],[],[],[],[],[],[],[],[],"[""十五日""]",[],"[""或"", ""但""]",076c77c86c0c2beff2f247fa93a33f994d5e61b92be56eaaefd01e22138fa273,pending,,text_match
SHL_SONGBEN_AUX_0098,SHSRC0035,傷寒論（宋本）,songben,,傷寒例第三,,auxiliary_clause,A,是故冬至之後，一陽爻升，一陰爻降也。夏至之後，一陽氣下，一陰氣上也。斯則冬夏二至，陰陽合也；春秋二分，陰陽離也。陰陽交易，人變病焉。此君子春夏養陽，秋冬養陰，順天地之剛柔也。小人觸冒，必嬰暴疹。須知毒烈之氣，留在何經，而發何病，詳而取之。,是故冬至之後，一陽爻升，一陰爻降也。夏至之後，一陽氣下，一陰氣上也。斯則冬夏二至，陰陽合也；春秋二分，陰陽離也。陰陽交易，人變病焉。此君子春夏養陽，秋冬養陰，順天地之剛柔也。小人觸冒，必嬰暴疹。須知毒烈之氣，留在何經，而發何病，詳而取之。,False,[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[""必""]",717c1ec2b3cdddb116d54c5c2299c43da765b113cd6b74275946da159cca3630,pending,,text_match
SHL_SONGBEN_AUX_0099,SHSRC0035,傷寒論（宋本）,songben,,傷寒例第三,,auxiliary_clause,A,是以春傷於風，夏必飧泄；夏傷於暑，秋必病瘧；秋傷於濕，冬必欬嗽；冬傷於寒，春必病溫。此必然之道，可不審明之。,是以春傷於風，夏必飧泄；夏傷於暑，秋必病瘧；秋傷於濕，冬必欬嗽；冬傷於寒，春必病溫。此必然之道，可不審明之。,False,[],[],"[""咳""]",[],[],[],[],[],[],[],[],[],[],[],"[""必""]",582f4f4eefbbbbd5e909cd883d0e6fdcd5fd7f0684d32d7ab5e76c1aabe6adfc,pending,,text_match
